states,regions,latitude,longitude,dates,usage
Meghalaya,NER,25.57049217,91.8800142,2020-05-02,6.0
Mizoram,NER,23.71039899,92.72001461,2020-05-02,1.6
Nagaland,NER,25.6669979,94.11657019,2020-05-02,2.3
Tripura,NER,23.83540428,91.27999914,2020-05-02,4.6
Punjab,NR,31.51997398,75.98000281,2020-05-03,88.2
Haryana,NR,28.45000633,77.01999101,2020-05-03,89.5
Rajasthan,NR,26.44999921,74.63998124,2020-05-03,187.7
Delhi,NR,28.6699929,77.23000403,2020-05-03,64.8
UP,NR,27.59998069,78.05000565,2020-05-03,282.8
Uttarakhand,NR,30.32040895,78.05000565,2020-05-03,21.2
HP,NR,31.10002545,77.16659704,2020-05-03,16.1
J&K,NR,33.45,76.24,2020-05-03,37.8
Chandigarh,NR,30.71999697,76.78000565,2020-05-03,2.9
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-03,77.3
Gujarat,WR,22.2587,71.1924,2020-05-03,289.9
MP,WR,21.30039105,76.13001949,2020-05-03,191.0
Maharashtra,WR,19.25023195,73.16017493,2020-05-03,414.1
Goa,WR,15.491997,73.81800065,2020-05-03,9.4
DNH,WR,20.26657819,73.0166178,2020-05-03,6.0
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-03,163.9
Telangana,SR,18.1124,79.0193,2020-05-03,141.8
Karnataka,SR,12.57038129,76.91999711,2020-05-03,184.0
Kerala,SR,8.900372741,76.56999263,2020-05-03,69.1
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-03,250.0
Pondy,SR,11.93499371,79.83000037,2020-05-03,5.8
Bihar,ER,25.78541445,87.4799727,2020-05-03,81.8
Jharkhand,ER,23.80039349,86.41998572,2020-05-03,23.7
Odisha,ER,19.82042971,85.90001746,2020-05-03,78.2
West Bengal,ER,22.58039044,88.32994665,2020-05-03,103.2
Sikkim,ER,27.3333303,88.6166475,2020-05-03,1.0
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-03,1.3
Assam,NER,26.7499809,94.21666744,2020-05-03,21.4
Manipur,NER,24.79997072,93.95001705,2020-05-03,2.3
Meghalaya,NER,25.57049217,91.8800142,2020-05-03,4.0
Mizoram,NER,23.71039899,92.72001461,2020-05-03,1.5
Nagaland,NER,25.6669979,94.11657019,2020-05-03,2.1
Tripura,NER,23.83540428,91.27999914,2020-05-03,3.9
Punjab,NR,31.51997398,75.98000281,2020-05-04,91.2
Haryana,NR,28.45000633,77.01999101,2020-05-04,91.0
Rajasthan,NR,26.44999921,74.63998124,2020-05-04,171.6
Delhi,NR,28.6699929,77.23000403,2020-05-04,61.2
UP,NR,27.59998069,78.05000565,2020-05-04,280.0
Uttarakhand,NR,30.32040895,78.05000565,2020-05-04,22.3
HP,NR,31.10002545,77.16659704,2020-05-04,17.6
J&K,NR,33.45,76.24,2020-05-04,38.7
Chandigarh,NR,30.71999697,76.78000565,2020-05-04,3.0
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-04,72.1
Gujarat,WR,22.2587,71.1924,2020-05-04,294.1
MP,WR,21.30039105,76.13001949,2020-05-04,178.5
Maharashtra,WR,19.25023195,73.16017493,2020-05-04,416.5
Goa,WR,15.491997,73.81800065,2020-05-04,10.5
DNH,WR,20.26657819,73.0166178,2020-05-04,6.7
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-04,167.5
Telangana,SR,18.1124,79.0193,2020-05-04,144.6
Karnataka,SR,12.57038129,76.91999711,2020-05-04,195.8
Kerala,SR,8.900372741,76.56999263,2020-05-04,74.0
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-04,263.3
Pondy,SR,11.93499371,79.83000037,2020-05-04,6.4
Bihar,ER,25.78541445,87.4799727,2020-05-04,84.7
Jharkhand,ER,23.80039349,86.41998572,2020-05-04,23.5
Odisha,ER,19.82042971,85.90001746,2020-05-04,76.2
West Bengal,ER,22.58039044,88.32994665,2020-05-04,120.1
Sikkim,ER,27.3333303,88.6166475,2020-05-04,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-04,1.4
Assam,NER,26.7499809,94.21666744,2020-05-04,24.6
Manipur,NER,24.79997072,93.95001705,2020-05-04,2.5
Meghalaya,NER,25.57049217,91.8800142,2020-05-04,4.3
Mizoram,NER,23.71039899,92.72001461,2020-05-04,1.5
Nagaland,NER,25.6669979,94.11657019,2020-05-04,2.1
Tripura,NER,23.83540428,91.27999914,2020-05-04,3.6
Punjab,NR,31.51997398,75.98000281,2020-05-05,100.5
Haryana,NR,28.45000633,77.01999101,2020-05-05,108.2
Rajasthan,NR,26.44999921,74.63998124,2020-05-05,185.3
Delhi,NR,28.6699929,77.23000403,2020-05-05,65.8
UP,NR,27.59998069,78.05000565,2020-05-05,260.8
Uttarakhand,NR,30.32040895,78.05000565,2020-05-05,25.3
HP,NR,31.10002545,77.16659704,2020-05-05,18.4
J&K,NR,33.45,76.24,2020-05-05,40.7
Chandigarh,NR,30.71999697,76.78000565,2020-05-05,3.2
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-05,70.8
Gujarat,WR,22.2587,71.1924,2020-05-05,294.8
MP,WR,21.30039105,76.13001949,2020-05-05,174.6
Maharashtra,WR,19.25023195,73.16017493,2020-05-05,421.3
Goa,WR,15.491997,73.81800065,2020-05-05,10.6
DNH,WR,20.26657819,73.0166178,2020-05-05,7.3
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-05,170.6
Telangana,SR,18.1124,79.0193,2020-05-05,146.9
Karnataka,SR,12.57038129,76.91999711,2020-05-05,204.2
Kerala,SR,8.900372741,76.56999263,2020-05-05,72.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-05,271.8
Pondy,SR,11.93499371,79.83000037,2020-05-05,6.6
Bihar,ER,25.78541445,87.4799727,2020-05-05,70.8
Jharkhand,ER,23.80039349,86.41998572,2020-05-05,22.6
Odisha,ER,19.82042971,85.90001746,2020-05-05,80.6
West Bengal,ER,22.58039044,88.32994665,2020-05-05,127.0
Sikkim,ER,27.3333303,88.6166475,2020-05-05,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-05,1.3
Assam,NER,26.7499809,94.21666744,2020-05-05,22.8
Manipur,NER,24.79997072,93.95001705,2020-05-05,2.4
Meghalaya,NER,25.57049217,91.8800142,2020-05-05,4.3
Mizoram,NER,23.71039899,92.72001461,2020-05-05,1.3
Nagaland,NER,25.6669979,94.11657019,2020-05-05,2.0
Tripura,NER,23.83540428,91.27999914,2020-05-05,3.4
Punjab,NR,31.51997398,75.98000281,2020-05-13,105.4
Haryana,NR,28.45000633,77.01999101,2020-05-13,106.9
Rajasthan,NR,26.44999921,74.63998124,2020-05-13,178.8
Delhi,NR,28.6699929,77.23000403,2020-05-13,68.5
UP,NR,27.59998069,78.05000565,2020-05-13,269.3
Uttarakhand,NR,30.32040895,78.05000565,2020-05-13,25.3
HP,NR,31.10002545,77.16659704,2020-05-13,19.9
J&K,NR,33.45,76.24,2020-05-13,39.2
Chandigarh,NR,30.71999697,76.78000565,2020-05-13,3.3
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-13,70.8
Gujarat,WR,22.2587,71.1924,2020-05-13,300.2
MP,WR,21.30039105,76.13001949,2020-05-13,181.1
Maharashtra,WR,19.25023195,73.16017493,2020-05-13,431.5
Goa,WR,15.491997,73.81800065,2020-05-13,10.4
DNH,WR,20.26657819,73.0166178,2020-05-13,7.5
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-13,171.9
Telangana,SR,18.1124,79.0193,2020-05-13,146.1
Karnataka,SR,12.57038129,76.91999711,2020-05-13,204.0
Kerala,SR,8.900372741,76.56999263,2020-05-13,68.1
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-13,279.6
Pondy,SR,11.93499371,79.83000037,2020-05-13,6.9
Bihar,ER,25.78541445,87.4799727,2020-05-13,74.7
Jharkhand,ER,23.80039349,86.41998572,2020-05-13,18.1
Odisha,ER,19.82042971,85.90001746,2020-05-13,69.7
West Bengal,ER,22.58039044,88.32994665,2020-05-13,107.4
Sikkim,ER,27.3333303,88.6166475,2020-05-13,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-13,1.8
Assam,NER,26.7499809,94.21666744,2020-05-13,21.9
Manipur,NER,24.79997072,93.95001705,2020-05-13,2.3
Meghalaya,NER,25.57049217,91.8800142,2020-05-13,4.4
Mizoram,NER,23.71039899,92.72001461,2020-05-13,1.6
Nagaland,NER,25.6669979,94.11657019,2020-05-13,2.1
Tripura,NER,23.83540428,91.27999914,2020-05-13,3.3
Punjab,NR,31.51997398,75.98000281,2020-05-14,112.9
Haryana,NR,28.45000633,77.01999101,2020-05-14,109.1
Rajasthan,NR,26.44999921,74.63998124,2020-05-14,192.5
Delhi,NR,28.6699929,77.23000403,2020-05-14,65.7
UP,NR,27.59998069,78.05000565,2020-05-14,257.6
Uttarakhand,NR,30.32040895,78.05000565,2020-05-14,22.7
HP,NR,31.10002545,77.16659704,2020-05-14,17.4
J&K,NR,33.45,76.24,2020-05-14,41.9
Chandigarh,NR,30.71999697,76.78000565,2020-05-14,3.2
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-14,65.6
Gujarat,WR,22.2587,71.1924,2020-05-14,303.6
MP,WR,21.30039105,76.13001949,2020-05-14,186.8
Maharashtra,WR,19.25023195,73.16017493,2020-05-14,427.2
Goa,WR,15.491997,73.81800065,2020-05-14,10.6
DNH,WR,20.26657819,73.0166178,2020-05-14,7.6
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-14,171.7
Telangana,SR,18.1124,79.0193,2020-05-14,141.8
Karnataka,SR,12.57038129,76.91999711,2020-05-14,205.2
Kerala,SR,8.900372741,76.56999263,2020-05-14,69.8
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-14,281.7
Pondy,SR,11.93499371,79.83000037,2020-05-14,7.3
Bihar,ER,25.78541445,87.4799727,2020-05-14,71.3
Jharkhand,ER,23.80039349,86.41998572,2020-05-14,21.5
Odisha,ER,19.82042971,85.90001746,2020-05-14,72.6
West Bengal,ER,22.58039044,88.32994665,2020-05-14,116.0
Sikkim,ER,27.3333303,88.6166475,2020-05-14,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-14,1.9
Assam,NER,26.7499809,94.21666744,2020-05-14,21.8
Manipur,NER,24.79997072,93.95001705,2020-05-14,2.2
Meghalaya,NER,25.57049217,91.8800142,2020-05-14,4.6
Mizoram,NER,23.71039899,92.72001461,2020-05-14,1.7
Nagaland,NER,25.6669979,94.11657019,2020-05-14,2.0
Tripura,NER,23.83540428,91.27999914,2020-05-14,1.4
Punjab,NR,31.51997398,75.98000281,2020-05-15,121.1
Haryana,NR,28.45000633,77.01999101,2020-05-15,120.2
Rajasthan,NR,26.44999921,74.63998124,2020-05-15,208.7
Delhi,NR,28.6699929,77.23000403,2020-05-15,71.8
UP,NR,27.59998069,78.05000565,2020-05-15,300.3
Uttarakhand,NR,30.32040895,78.05000565,2020-05-15,26.5
HP,NR,31.10002545,77.16659704,2020-05-15,19.2
J&K,NR,33.45,76.24,2020-05-15,44.1
Chandigarh,NR,30.71999697,76.78000565,2020-05-15,3.3
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-15,68.2
Gujarat,WR,22.2587,71.1924,2020-05-15,304.0
MP,WR,21.30039105,76.13001949,2020-05-15,197.2
Maharashtra,WR,19.25023195,73.16017493,2020-05-15,428.6
Goa,WR,15.491997,73.81800065,2020-05-15,10.6
DNH,WR,20.26657819,73.0166178,2020-05-15,7.9
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-15,174.8
Telangana,SR,18.1124,79.0193,2020-05-15,145.4
Karnataka,SR,12.57038129,76.91999711,2020-05-15,199.3
Kerala,SR,8.900372741,76.56999263,2020-05-15,71.3
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-15,288.1
Pondy,SR,11.93499371,79.83000037,2020-05-15,7.4
Bihar,ER,25.78541445,87.4799727,2020-05-15,76.1
Jharkhand,ER,23.80039349,86.41998572,2020-05-15,22.9
Odisha,ER,19.82042971,85.90001746,2020-05-15,73.6
West Bengal,ER,22.58039044,88.32994665,2020-05-15,112.9
Sikkim,ER,27.3333303,88.6166475,2020-05-15,1.3
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-15,1.7
Assam,NER,26.7499809,94.21666744,2020-05-15,23.0
Manipur,NER,24.79997072,93.95001705,2020-05-15,2.2
Meghalaya,NER,25.57049217,91.8800142,2020-05-15,4.8
Mizoram,NER,23.71039899,92.72001461,2020-05-15,1.5
Nagaland,NER,25.6669979,94.11657019,2020-05-15,2.1
Tripura,NER,23.83540428,91.27999914,2020-05-15,3.3
Punjab,NR,31.51997398,75.98000281,2020-05-16,129.2
Haryana,NR,28.45000633,77.01999101,2020-05-16,126.3
Rajasthan,NR,26.44999921,74.63998124,2020-05-16,214.8
Delhi,NR,28.6699929,77.23000403,2020-05-16,75.0
UP,NR,27.59998069,78.05000565,2020-05-16,316.6
Uttarakhand,NR,30.32040895,78.05000565,2020-05-16,28.0
HP,NR,31.10002545,77.16659704,2020-05-16,19.6
J&K,NR,33.45,76.24,2020-05-16,42.9
Chandigarh,NR,30.71999697,76.78000565,2020-05-16,3.4
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-16,67.9
Gujarat,WR,22.2587,71.1924,2020-05-16,302.8
MP,WR,21.30039105,76.13001949,2020-05-16,197.3
Maharashtra,WR,19.25023195,73.16017493,2020-05-16,432.1
Goa,WR,15.491997,73.81800065,2020-05-16,10.4
DNH,WR,20.26657819,73.0166178,2020-05-16,7.8
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-16,177.3
Telangana,SR,18.1124,79.0193,2020-05-16,147.8
Karnataka,SR,12.57038129,76.91999711,2020-05-16,205.6
Kerala,SR,8.900372741,76.56999263,2020-05-16,72.7
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-16,292.4
Pondy,SR,11.93499371,79.83000037,2020-05-16,7.3
Bihar,ER,25.78541445,87.4799727,2020-05-16,85.7
Jharkhand,ER,23.80039349,86.41998572,2020-05-16,22.8
Odisha,ER,19.82042971,85.90001746,2020-05-16,74.7
West Bengal,ER,22.58039044,88.32994665,2020-05-16,130.7
Sikkim,ER,27.3333303,88.6166475,2020-05-16,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-16,1.8
Assam,NER,26.7499809,94.21666744,2020-05-16,25.0
Manipur,NER,24.79997072,93.95001705,2020-05-16,2.3
Meghalaya,NER,25.57049217,91.8800142,2020-05-16,4.9
Mizoram,NER,23.71039899,92.72001461,2020-05-16,1.7
Nagaland,NER,25.6669979,94.11657019,2020-05-16,2.2
Tripura,NER,23.83540428,91.27999914,2020-05-16,4.6
Punjab,NR,31.51997398,75.98000281,2020-05-17,113.0
Haryana,NR,28.45000633,77.01999101,2020-05-17,123.6
Rajasthan,NR,26.44999921,74.63998124,2020-05-17,245.1
Delhi,NR,28.6699929,77.23000403,2020-05-17,70.7
UP,NR,27.59998069,78.05000565,2020-05-17,283.5
Uttarakhand,NR,30.32040895,78.05000565,2020-05-17,38.3
HP,NR,31.10002545,77.16659704,2020-05-17,30.2
J&K,NR,33.45,76.24,2020-05-17,50.2
Chandigarh,NR,30.71999697,76.78000565,2020-05-17,4.1
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-17,80.9
Gujarat,WR,22.2587,71.1924,2020-05-17,332.1
MP,WR,21.30039105,76.13001949,2020-05-17,270.1
Maharashtra,WR,19.25023195,73.16017493,2020-05-17,459.1
Goa,WR,15.491997,73.81800065,2020-05-17,9.5
DNH,WR,20.26657819,73.0166178,2020-05-17,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-17,184.4
Telangana,SR,18.1124,79.0193,2020-05-17,208.6
Karnataka,SR,12.57038129,76.91999711,2020-05-17,233.6
Kerala,SR,8.900372741,76.56999263,2020-05-17,73.3
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-17,298.9
Pondy,SR,11.93499371,79.83000037,2020-05-17,7.2
Bihar,ER,25.78541445,87.4799727,2020-05-17,77.3
Jharkhand,ER,23.80039349,86.41998572,2020-05-17,25.8
Odisha,ER,19.82042971,85.90001746,2020-05-17,76.0
West Bengal,ER,22.58039044,88.32994665,2020-05-17,113.4
Sikkim,ER,27.3333303,88.6166475,2020-05-17,2.0
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-17,2.2
Assam,NER,26.7499809,94.21666744,2020-05-17,22.4
Manipur,NER,24.79997072,93.95001705,2020-05-17,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-05-17,6.7
Mizoram,NER,23.71039899,92.72001461,2020-05-17,1.7
Nagaland,NER,25.6669979,94.11657019,2020-05-17,2.3
Tripura,NER,23.83540428,91.27999914,2020-05-17,3.4
Punjab,NR,31.51997398,75.98000281,2020-05-18,120.2
Haryana,NR,28.45000633,77.01999101,2020-05-18,128.5
Rajasthan,NR,26.44999921,74.63998124,2020-05-18,249.0
Delhi,NR,28.6699929,77.23000403,2020-05-18,69.8
UP,NR,27.59998069,78.05000565,2020-05-18,287.4
Uttarakhand,NR,30.32040895,78.05000565,2020-05-18,39.3
HP,NR,31.10002545,77.16659704,2020-05-18,30.7
J&K,NR,33.45,76.24,2020-05-18,53.6
Chandigarh,NR,30.71999697,76.78000565,2020-05-18,4.2
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-18,77.7
Gujarat,WR,22.2587,71.1924,2020-05-18,333.9
MP,WR,21.30039105,76.13001949,2020-05-18,265.0
Maharashtra,WR,19.25023195,73.16017493,2020-05-18,464.5
Goa,WR,15.491997,73.81800065,2020-05-18,10.0
DNH,WR,20.26657819,73.0166178,2020-05-18,18.0
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-18,180.6
Telangana,SR,18.1124,79.0193,2020-05-18,215.2
Karnataka,SR,12.57038129,76.91999711,2020-05-18,233.9
Kerala,SR,8.900372741,76.56999263,2020-05-18,74.3
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-18,311.3
Pondy,SR,11.93499371,79.83000037,2020-05-18,7.3
Bihar,ER,25.78541445,87.4799727,2020-05-18,77.8
Jharkhand,ER,23.80039349,86.41998572,2020-05-18,25.2
Odisha,ER,19.82042971,85.90001746,2020-05-18,69.9
West Bengal,ER,22.58039044,88.32994665,2020-05-18,121.4
Sikkim,ER,27.3333303,88.6166475,2020-05-18,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-18,2.2
Assam,NER,26.7499809,94.21666744,2020-05-18,22.3
Manipur,NER,24.79997072,93.95001705,2020-05-18,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-05-18,6.5
Mizoram,NER,23.71039899,92.72001461,2020-05-18,1.7
Nagaland,NER,25.6669979,94.11657019,2020-05-18,2.3
Tripura,NER,23.83540428,91.27999914,2020-05-18,3.5
Punjab,NR,31.51997398,75.98000281,2020-05-19,120.5
Haryana,NR,28.45000633,77.01999101,2020-05-19,131.6
Rajasthan,NR,26.44999921,74.63998124,2020-05-19,250.3
Delhi,NR,28.6699929,77.23000403,2020-05-19,71.7
UP,NR,27.59998069,78.05000565,2020-05-19,290.9
Uttarakhand,NR,30.32040895,78.05000565,2020-05-19,39.3
HP,NR,31.10002545,77.16659704,2020-05-19,30.1
J&K,NR,33.45,76.24,2020-05-19,50.2
Chandigarh,NR,30.71999697,76.78000565,2020-05-19,4.1
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-19,74.1
Gujarat,WR,22.2587,71.1924,2020-05-19,332.6
MP,WR,21.30039105,76.13001949,2020-05-19,262.7
Maharashtra,WR,19.25023195,73.16017493,2020-05-19,464.8
Goa,WR,15.491997,73.81800065,2020-05-19,10.0
DNH,WR,20.26657819,73.0166178,2020-05-19,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-19,184.6
Telangana,SR,18.1124,79.0193,2020-05-19,228.9
Karnataka,SR,12.57038129,76.91999711,2020-05-19,239.1
Kerala,SR,8.900372741,76.56999263,2020-05-19,75.6
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-19,311.0
Pondy,SR,11.93499371,79.83000037,2020-05-19,7.5
Bihar,ER,25.78541445,87.4799727,2020-05-19,77.4
Jharkhand,ER,23.80039349,86.41998572,2020-05-19,25.2
Odisha,ER,19.82042971,85.90001746,2020-05-19,68.9
West Bengal,ER,22.58039044,88.32994665,2020-05-19,119.9
Sikkim,ER,27.3333303,88.6166475,2020-05-19,2.0
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-19,2.3
Assam,NER,26.7499809,94.21666744,2020-05-19,22.7
Manipur,NER,24.79997072,93.95001705,2020-05-19,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-05-19,6.6
Mizoram,NER,23.71039899,92.72001461,2020-05-19,1.8
Nagaland,NER,25.6669979,94.11657019,2020-05-19,2.4
Tripura,NER,23.83540428,91.27999914,2020-05-19,3.1
Punjab,NR,31.51997398,75.98000281,2020-05-20,123.8
Haryana,NR,28.45000633,77.01999101,2020-05-20,131.6
Rajasthan,NR,26.44999921,74.63998124,2020-05-20,251.7
Delhi,NR,28.6699929,77.23000403,2020-05-20,70.7
UP,NR,27.59998069,78.05000565,2020-05-20,292.0
Uttarakhand,NR,30.32040895,78.05000565,2020-05-20,39.4
HP,NR,31.10002545,77.16659704,2020-05-20,30.5
J&K,NR,33.45,76.24,2020-05-20,49.7
Chandigarh,NR,30.71999697,76.78000565,2020-05-20,4.1
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-20,75.6
Gujarat,WR,22.2587,71.1924,2020-05-20,337.0
MP,WR,21.30039105,76.13001949,2020-05-20,267.7
Maharashtra,WR,19.25023195,73.16017493,2020-05-20,463.7
Goa,WR,15.491997,73.81800065,2020-05-20,9.8
DNH,WR,20.26657819,73.0166178,2020-05-20,18.2
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-20,189.5
Telangana,SR,18.1124,79.0193,2020-05-20,226.2
Karnataka,SR,12.57038129,76.91999711,2020-05-20,239.5
Kerala,SR,8.900372741,76.56999263,2020-05-20,75.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-20,312.9
Pondy,SR,11.93499371,79.83000037,2020-05-20,7.5
Bihar,ER,25.78541445,87.4799727,2020-05-20,77.0
Jharkhand,ER,23.80039349,86.41998572,2020-05-20,25.1
Odisha,ER,19.82042971,85.90001746,2020-05-20,71.0
West Bengal,ER,22.58039044,88.32994665,2020-05-20,120.7
Sikkim,ER,27.3333303,88.6166475,2020-05-20,2.0
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-20,2.3
Assam,NER,26.7499809,94.21666744,2020-05-20,22.8
Manipur,NER,24.79997072,93.95001705,2020-05-20,2.7
Meghalaya,NER,25.57049217,91.8800142,2020-05-20,6.9
Mizoram,NER,23.71039899,92.72001461,2020-05-20,1.6
Nagaland,NER,25.6669979,94.11657019,2020-05-20,2.3
Tripura,NER,23.83540428,91.27999914,2020-05-20,3.6
Punjab,NR,31.51997398,75.98000281,2020-05-21,126.0
Haryana,NR,28.45000633,77.01999101,2020-05-21,133.0
Rajasthan,NR,26.44999921,74.63998124,2020-05-21,249.7
Delhi,NR,28.6699929,77.23000403,2020-05-21,73.4
UP,NR,27.59998069,78.05000565,2020-05-21,295.5
Uttarakhand,NR,30.32040895,78.05000565,2020-05-21,40.1
HP,NR,31.10002545,77.16659704,2020-05-21,31.1
J&K,NR,33.45,76.24,2020-05-21,51.1
Chandigarh,NR,30.71999697,76.78000565,2020-05-21,4.2
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-21,71.8
Gujarat,WR,22.2587,71.1924,2020-05-21,337.3
MP,WR,21.30039105,76.13001949,2020-05-21,267.7
Maharashtra,WR,19.25023195,73.16017493,2020-05-21,452.7
Goa,WR,15.491997,73.81800065,2020-05-21,9.6
DNH,WR,20.26657819,73.0166178,2020-05-21,17.9
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-21,188.1
Telangana,SR,18.1124,79.0193,2020-05-21,226.7
Karnataka,SR,12.57038129,76.91999711,2020-05-21,238.3
Kerala,SR,8.900372741,76.56999263,2020-05-21,75.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-21,314.7
Pondy,SR,11.93499371,79.83000037,2020-05-21,7.5
Bihar,ER,25.78541445,87.4799727,2020-05-21,79.6
Jharkhand,ER,23.80039349,86.41998572,2020-05-21,25.7
Odisha,ER,19.82042971,85.90001746,2020-05-21,72.0
West Bengal,ER,22.58039044,88.32994665,2020-05-21,121.4
Sikkim,ER,27.3333303,88.6166475,2020-05-21,2.1
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-21,2.2
Assam,NER,26.7499809,94.21666744,2020-05-21,23.9
Manipur,NER,24.79997072,93.95001705,2020-05-21,2.3
Meghalaya,NER,25.57049217,91.8800142,2020-05-21,6.7
Mizoram,NER,23.71039899,92.72001461,2020-05-21,1.6
Nagaland,NER,25.6669979,94.11657019,2020-05-21,2.1
Tripura,NER,23.83540428,91.27999914,2020-05-21,3.7
Punjab,NR,31.51997398,75.98000281,2020-05-22,127.2
Haryana,NR,28.45000633,77.01999101,2020-05-22,131.6
Rajasthan,NR,26.44999921,74.63998124,2020-05-22,247.4
Delhi,NR,28.6699929,77.23000403,2020-05-22,62.0
UP,NR,27.59998069,78.05000565,2020-05-22,295.4
Uttarakhand,NR,30.32040895,78.05000565,2020-05-22,39.2
HP,NR,31.10002545,77.16659704,2020-05-22,30.3
J&K,NR,33.45,76.24,2020-05-22,50.7
Chandigarh,NR,30.71999697,76.78000565,2020-05-22,3.9
Chhattisgarh,WR,22.09042035,82.15998734,2020-05-22,72.8
Gujarat,WR,22.2587,71.1924,2020-05-22,333.9
MP,WR,21.30039105,76.13001949,2020-05-22,266.9
Maharashtra,WR,19.25023195,73.16017493,2020-05-22,449.6
Goa,WR,15.491997,73.81800065,2020-05-22,9.6
DNH,WR,20.26657819,73.0166178,2020-05-22,18.0
Andhra Pradesh,SR,14.7504291,78.57002559,2020-05-22,187.4
Telangana,SR,18.1124,79.0193,2020-05-22,220.6
Karnataka,SR,12.57038129,76.91999711,2020-05-22,230.7
Kerala,SR,8.900372741,76.56999263,2020-05-22,73.4
Tamil Nadu,SR,12.92038576,79.15004187,2020-05-22,314.6
Pondy,SR,11.93499371,79.83000037,2020-05-22,7.6
Bihar,ER,25.78541445,87.4799727,2020-05-22,76.4
Jharkhand,ER,23.80039349,86.41998572,2020-05-22,25.4
Odisha,ER,19.82042971,85.90001746,2020-05-22,77.0
West Bengal,ER,22.58039044,88.32994665,2020-05-22,120.2
Sikkim,ER,27.3333303,88.6166475,2020-05-22,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,2020-05-22,2.0
Assam,NER,26.7499809,94.21666744,2020-05-22,23.0
Manipur,NER,24.79997072,93.95001705,2020-05-22,2.4
Meghalaya,NER,25.57049217,91.8800142,2020-05-22,6.7
Mizoram,NER,23.71039899,92.72001461,2020-05-22,1.7
Nagaland,NER,25.6669979,94.11657019,2020-05-22,2.2
Tripura,NER,23.83540428,91.27999914,2020-05-22,3.4
Punjab,NR,31.51997398,75.98000281,2020-05-23,121.6
Haryana,NR,28.45000633,77.01999101,2020-05-23,122.9
Rajasthan,NR,26.44999921,74.63998124,2020-05-23,243.3
Delhi,NR,28.6699929,77.23000403,2020-05-23,72.1
UP,NR,27.59998069,78.05000565,2020-05-23,286.3
Uttarakhand,NR,30.32040895,78.05000565,2020-05-23,35.6
HP,NR,31.10002545,77.16659704,2020-05-23,27.5
J&K,NR,33.45,76.24,2020-05-23,49.9
Chandigarh,NR,30.71999697,76.78000565,2020-05-23,3.5
